latitude,longitude,system,rrs_blue,rrs_green,rrs_red,turb,ndti
3530593.2003914295,602590.5620147473,redbluff,NA,NA,NA,4.84,NA
3530587.657908399,602590.6174949385,redbluff,NA,NA,NA,4.85,NA
3530582.2100826683,602600.128839368,redbluff,NA,NA,NA,4.87,NA
3530575.5591030433,602600.1954215389,redbluff,NA,NA,NA,4.88,NA
3530570.0166200674,602600.2509065954,redbluff,NA,NA,NA,4.86,NA
3530564.474137134,602600.3063915737,redbluff,NA,NA,NA,4.88,NA
3530560.040150816,602600.3507795,redbluff,NA,NA,NA,4.81,NA
3530554.5923335347,602609.8621543711,redbluff,NA,NA,NA,4.8,NA
3530550.1583472136,602609.9065462771,redbluff,NA,NA,NA,4.83,NA
3530544.61586435,602609.9620360893,redbluff,NA,NA,NA,4.87,NA
3530540.1818780885,602610.0064278827,redbluff,NA,NA,NA,4.84,NA
3530534.6393953017,602610.0619175541,redbluff,NA,NA,NA,4.82,NA
3530529.1915864847,602619.5733208494,redbluff,NA,NA,NA,4.8,NA
3530523.6491037,602619.6288154798,redbluff,NA,NA,NA,4.78,NA
3530518.1066209557,602619.6843100319,redbluff,NA,NA,NA,4.79,NA
3530513.672634792,602619.7287056174,redbluff,NA,NA,NA,4.83,NA
3530507.1163379266,602629.2512332042,redbluff,NA,NA,NA,4.8,NA
3530502.6823517648,602629.2956327567,redbluff,NA,NA,NA,4.77,NA
3530497.1398691,602629.351132127,redbluff,NA,NA,NA,4.77,NA
3530491.5973864766,602629.406631419,redbluff,NA,NA,NA,4.77,NA
3530486.1495946446,602638.9180845114,redbluff,NA,NA,NA,4.78,NA
3530480.607112025,602638.9735887623,redbluff,NA,NA,NA,4.78,NA
3530475.0646294467,602639.029092935,redbluff,NA,NA,NA,4.78,NA
3530469.5221469104,602639.0845970295,redbluff,NA,NA,NA,4.78,NA
3530462.965867057,602648.6071773426,redbluff,NA,NA,NA,4.77,NA
3530457.4233845323,602648.6626863803,redbluff,NA,NA,NA,4.78,NA
3530451.88090205,602648.7181953398,redbluff,NA,NA,NA,4.79,NA
3530446.433127225,602658.2296952087,redbluff,NA,NA,NA,4.8,NA
3530439.782148254,602658.2963119013,redbluff,NA,NA,NA,4.81,NA
3530434.2396658254,602658.3518257256,redbluff,NA,NA,NA,4.83,NA
3530428.7918995195,602667.8633469685,redbluff,NA,NA,NA,4.83,NA
3530423.2494170917,602667.9188657517,redbluff,NA,NA,NA,4.83,NA
3530418.8154311823,602667.9632807218,redbluff,NA,NA,NA,4.82,NA
3530414.381445298,602668.007695642,redbluff,NA,NA,NA,4.8,NA
3530411.0559559027,602668.0410067991,redbluff,NA,NA,NA,4.8,NA
3530407.825191021,602677.5303449995,redbluff,NA,NA,NA,4.78,NA
3530404.4997016066,602677.5636591695,redbluff,NA,NA,NA,4.79,NA
3530402.2827086723,602677.5858686004,redbluff,NA,NA,NA,4.76,NA
3530398.9572192836,602677.6191827235,redbluff,NA,NA,NA,4.72,NA
3530395.6317299097,602677.6524968183,redbluff,NA,NA,NA,4.74,NA
3530392.3062405507,602677.685810885,redbluff,NA,NA,NA,4.74,NA
3530389.075484157,602687.1751695268,redbluff,NA,NA,NA,4.74,NA
3530385.7499947795,602687.2084866063,redbluff,NA,NA,NA,4.73,NA
3530382.4245054172,602687.2418036576,redbluff,NA,NA,NA,4.73,NA
3530377.9905196247,602687.2862263487,redbluff,NA,NA,NA,4.73,NA
3530374.665030299,602687.3195433343,redbluff,NA,NA,NA,4.75,NA
