label,lat,lon,system,speed,datetime_utc,date_time_c,fdom,wtemp,chl_rfu,chl_ugl,turb,B2,B3,B4,B5,SCL,ndti,ndci,flag,flagneighbor,dwl
74,33.74739,-98.38697,arrowhead,7.4,2022-08-12T14:49:16Z,2022-08-12T09:49:16Z,11.9,29.79,2.89,15.44,16.74,581,829,508,510,6,-0.24008975317875841,0.00196463654223968,0,0,539
75,31.86165,-99.01658,brownwood,9,2022-08-06T17:55:53Z,2022-08-06T12:55:53Z,8.72,30.06,1.26,9.78,8.47,577,755,514,493,6,-0.18991331757289204,-0.0208540218470705,0,0,538
75,33.74742,-98.38696,arrowhead,7.8,2022-08-12T14:49:17Z,2022-08-12T09:49:17Z,11.91,29.79,2.88,15.42,16.64,581,829,508,510,6,-0.24008975317875841,0.00196463654223968,0,0,539
76,31.86163,-99.01654,brownwood,9,2022-08-06T17:55:54Z,2022-08-06T12:55:54Z,8.72,30.06,1.23,9.65,8.48,577,755,514,493,6,-0.18991331757289204,-0.0208540218470705,0,0,538
76,33.74745,-98.38693,arrowhead,7.8,2022-08-12T14:49:18Z,2022-08-12T09:49:18Z,11.92,29.79,2.87,15.38,16.64,581,829,508,510,6,-0.24008975317875841,0.00196463654223968,0,0,539
77,31.8616,-99.01649,brownwood,9.7,2022-08-06T17:55:55Z,2022-08-06T12:55:55Z,8.71,30.05,1.22,9.62,8.48,577,755,514,493,6,-0.18991331757289204,-0.0208540218470705,0,0,538
77,33.74748,-98.38691,arrowhead,7.9,2022-08-12T14:49:19Z,2022-08-12T09:49:19Z,11.92,29.79,2.85,15.31,16.63,581,836,514,519,6,-0.23851851851851852,0.00484027105517909,0,0,540
78,31.86157,-99.01646,brownwood,9.8,2022-08-06T17:55:56Z,2022-08-06T12:55:56Z,8.71,30.05,1.19,9.52,8.5,577,755,514,493,6,-0.18991331757289204,-0.0208540218470705,0,0,538
78,33.74752,-98.38689,arrowhead,8.1,2022-08-12T14:49:20Z,2022-08-12T09:49:20Z,11.92,29.79,2.85,15.3,16.61,581,836,514,519,6,-0.23851851851851852,0.00484027105517909,0,0,540
79,31.86154,-99.01642,brownwood,10.4,2022-08-06T17:55:57Z,2022-08-06T12:55:57Z,8.71,30.04,1.17,9.44,8.54,577,755,514,493,6,-0.18991331757289204,-0.0208540218470705,0,0,538
79,33.74755,-98.38686,arrowhead,8.2,2022-08-12T14:49:21Z,2022-08-12T09:49:21Z,11.91,29.79,3.08,16.11,16.65,581,836,514,519,6,-0.23851851851851852,0.00484027105517909,0,0,540
80,31.8615,-99.01638,brownwood,10.4,2022-08-06T17:55:58Z,2022-08-06T12:55:58Z,8.71,30.04,1.13,9.32,8.51,506,685,454,457,6,-0.20280948200175591,0.00329308452250274,0,0,540
80,33.74758,-98.38683,arrowhead,8.2,2022-08-12T14:49:22Z,2022-08-12T09:49:22Z,11.9,29.79,3.11,16.23,16.72,581,836,514,519,6,-0.23851851851851852,0.00484027105517909,0,0,540
81,31.86147,-99.01634,brownwood,10.9,2022-08-06T17:55:59Z,2022-08-06T12:55:59Z,8.71,30.04,1.12,9.28,8.51,538,713,483,466,6,-0.19230769230769232,-0.01791359325605901,0,0,539
81,33.74761,-98.38681,arrowhead,8.3,2022-08-12T14:49:23Z,2022-08-12T09:49:23Z,11.9,29.79,2.65,14.62,16.76,576,834,517,519,6,-0.23464100666173204,0.00193050193050193,0,0,541
82,31.55869,-99.7119,ivie,23.3,2022-08-07T15:41:34Z,2022-08-07T10:41:34Z,9.49,29.71,0.61,7.5,6.42,302,348.5,206.5,201.5,6,-0.25585585585585585,-0.01225490196078431,0,0,506
82,31.86143,-99.0163,brownwood,11.1,2022-08-06T17:56:00Z,2022-08-06T12:56:00Z,8.71,30.04,1.09,9.18,8.51,538,713,483,466,6,-0.19230769230769232,-0.01791359325605901,0,0,539
82,33.74764,-98.38679,arrowhead,8.3,2022-08-12T14:49:24Z,2022-08-12T09:49:24Z,11.91,29.8,2.63,14.53,16.78,576,834,517,519,6,-0.23464100666173204,0.00193050193050193,0,0,541
83,31.5588,-99.71188,ivie,23.3,2022-08-07T15:41:35Z,2022-08-07T10:41:35Z,9.46,29.71,-1.48,0.21,6.65,302,348.5,206.5,201.5,6,-0.25585585585585585,-0.01225490196078431,0,0,506
83,31.86139,-99.01625,brownwood,11.3,2022-08-06T17:56:01Z,2022-08-06T12:56:01Z,8.7,30.03,1.08,9.12,8.48,538,713,483,466,6,-0.19230769230769232,-0.01791359325605901,0,0,539
83,33.74767,-98.38676,arrowhead,8.2,2022-08-12T14:49:25Z,2022-08-12T09:49:25Z,11.89,29.8,2.63,14.53,16.85,576,834,517,519,6,-0.23464100666173204,0.00193050193050193,0,0,541
84,31.5589,-99.71185,ivie,23.4,2022-08-07T15:41:36Z,2022-08-07T10:41:36Z,9.34,29.72,-0.23,4.55,7.31,306,355,219.5,212.5,6,-0.23585726718885988,-0.0162037037037037,0,0,508
84,31.86135,-99.0162,brownwood,11.5,2022-08-06T17:56:02Z,2022-08-06T12:56:02Z,8.7,30.03,1.06,9.06,8.51,538,713,483,466,6,-0.19230769230769232,-0.01791359325605901,0,0,539
84,33.7477,-98.38673,arrowhead,8.2,2022-08-12T14:49:26Z,2022-08-12T09:49:26Z,11.89,29.8,2.73,14.89,16.89,576,834,517,519,6,-0.23464100666173204,0.00193050193050193,0,0,541
85,31.55902,-99.71184,ivie,23.5,2022-08-07T15:41:37Z,2022-08-07T10:41:37Z,9.28,29.72,-0.23,4.55,7.64,306,355,219.5,212.5,6,-0.23585726718885988,-0.0162037037037037,0,0,508
85,31.86131,-99.01617,brownwood,11.7,2022-08-06T17:56:03Z,2022-08-06T12:56:03Z,8.69,30.03,1.02,8.92,8.53,538,713,483,466,6,-0.19230769230769232,-0.01791359325605901,0,0,539
85,33.74773,-98.38671,arrowhead,8.2,2022-08-12T14:49:27Z,2022-08-12T09:49:27Z,11.89,29.8,2.82,15.22,16.91,585,831,520,529,6,-0.23019985196151,0.00857959961868446,0,0,540
86,31.55913,-99.71181,ivie,23.5,2022-08-07T15:41:38Z,2022-08-07T10:41:38Z,9.28,29.72,0.06,5.59,7.42,306,355,219.5,212.5,6,-0.23585726718885988,-0.0162037037037037,0,0,508
86,31.86128,-99.01612,brownwood,11.5,2022-08-06T17:56:04Z,2022-08-06T12:56:04Z,8.7,30.03,1,8.85,8.49,538,713,483,466,6,-0.19230769230769232,-0.01791359325605901,0,0,539
86,33.74776,-98.38668,arrowhead,8.2,2022-08-12T14:49:28Z,2022-08-12T09:49:28Z,11.89,29.8,2.93,15.59,17.05,585,831,520,529,6,-0.23019985196151,0.00857959961868446,0,0,540
87,31.55923,-99.7118,ivie,23.6,2022-08-07T15:41:39Z,2022-08-07T10:41:39Z,9.33,29.72,0.25,6.25,6.93,306,365,213.5,207,6,-0.26188418323249785,-0.0154577883472057,0,0,509
87,31.86124,-99.01608,brownwood,11.7,2022-08-06T17:56:05Z,2022-08-06T12:56:05Z,8.71,30.03,0.98,8.79,8.45,549,717,486,462,6,-0.19201995012468828,-0.02531645569620253,0,0,537
87,33.7478,-98.38666,arrowhead,8.2,2022-08-12T14:49:29Z,2022-08-12T09:49:29Z,11.89,29.8,2.96,15.7,17.09,585,831,520,529,6,-0.23019985196151,0.00857959961868446,0,0,540
88,31.55935,-99.71179,ivie,23.6,2022-08-07T15:41:40Z,2022-08-07T10:41:40Z,9.33,29.72,0.32,6.48,6.93,306,365,213.5,207,6,-0.26188418323249785,-0.0154577883472057,0,0,509
88,31.86121,-99.01604,brownwood,12.1,2022-08-06T17:56:06Z,2022-08-06T12:56:06Z,8.72,30.03,0.96,8.7,8.41,549,717,486,462,6,-0.19201995012468828,-0.02531645569620253,0,0,537
88,33.74783,-98.38663,arrowhead,8.1,2022-08-12T14:49:30Z,2022-08-12T09:49:30Z,11.89,29.8,2.97,15.73,17.09,585,831,520,529,6,-0.23019985196151,0.00857959961868446,0,0,540
89,31.55946,-99.71178,ivie,23.7,2022-08-07T15:41:41Z,2022-08-07T10:41:41Z,9.32,29.72,0.4,6.75,6.64,319.5,364,219.5,219.5,6,-0.24764353041988005,0,0,0,505
89,31.86117,-99.01599,brownwood,12.2,2022-08-06T17:56:07Z,2022-08-06T12:56:07Z,8.74,30.02,0.92,8.56,8.42,549,717,486,462,6,-0.19201995012468828,-0.02531645569620253,0,0,537
89,33.74786,-98.3866,arrowhead,8.1,2022-08-12T14:49:31Z,2022-08-12T09:49:31Z,11.87,29.8,2.97,15.74,17.12,585,831,520,529,6,-0.23019985196151,0.00857959961868446,0,0,540
90,31.55956,-99.71177,ivie,23.7,2022-08-07T15:41:42Z,2022-08-07T10:41:42Z,9.35,29.72,0.46,6.96,6.58,319.5,364,219.5,219.5,6,-0.24764353041988005,0,0,0,505
90,31.86113,-99.01595,brownwood,12.5,2022-08-06T17:56:08Z,2022-08-06T12:56:08Z,8.74,30.02,0.89,8.48,8.44,549,717,486,462,6,-0.19201995012468828,-0.02531645569620253,0,0,537
90,33.74789,-98.38658,arrowhead,8.1,2022-08-12T14:49:32Z,2022-08-12T09:49:32Z,11.87,29.79,2.97,15.75,17.24,585,831,520,529,6,-0.23019985196151,0.00857959961868446,0,0,540
91,31.55968,-99.71176,ivie,23.7,2022-08-07T15:41:43Z,2022-08-07T10:41:43Z,9.4,29.72,0.49,7.09,6.57,319.5,364,219.5,219.5,6,-0.24764353041988005,0,0,0,505
91,31.86108,-99.0159,brownwood,12.6,2022-08-06T17:56:09Z,2022-08-06T12:56:09Z,8.75,30.02,0.88,8.45,8.47,549,717,486,462,6,-0.19201995012468828,-0.02531645569620253,0,0,537
91,33.74791,-98.38656,arrowhead,8.1,2022-08-12T14:49:33Z,2022-08-12T09:49:33Z,11.85,29.79,3,15.84,17.33,585,831,520,529,6,-0.23019985196151,0.00857959961868446,0,0,540
92,31.55979,-99.71175,ivie,23.8,2022-08-07T15:41:44Z,2022-08-07T10:41:44Z,9.57,29.72,0.87,8.39,6.09,374.5,416,272.5,257.5,6,-0.2084241103848947,-0.02830188679245283,0,0,505
92,31.86103,-99.01586,brownwood,12.2,2022-08-06T17:56:10Z,2022-08-06T12:56:10Z,8.75,30.02,0.87,8.42,8.53,549,717,486,462,6,-0.19201995012468828,-0.02531645569620253,0,0,537
92,33.74794,-98.38653,arrowhead,8.1,2022-08-12T14:49:34Z,2022-08-12T09:49:34Z,11.86,29.79,3.03,15.94,17.39,577,829,513,517,6,-0.23546944858420268,0.00388349514563106,0,0,540
93,31.5599,-99.71175,ivie,23.9,2022-08-07T15:41:45Z,2022-08-07T10:41:45Z,9.59,29.72,1,8.85,5.7,374.5,416,272.5,257.5,6,-0.2084241103848947,-0.02830188679245283,0,0,505
93,31.86099,-99.01582,brownwood,12,2022-08-06T17:56:11Z,2022-08-06T12:56:11Z,8.75,30.01,0.87,8.39,8.53,584,770,511,501,6,-0.2021857923497268,-0.00988142292490118,0,0,537
93,33.74797,-98.3865,arrowhead,8.2,2022-08-12T14:49:35Z,2022-08-12T09:49:35Z,11.85,29.79,3.02,15.91,17.53,577,829,513,517,6,-0.23546944858420268,0.00388349514563106,0,0,540
94,31.56001,-99.71175,ivie,24.1,2022-08-07T15:41:46Z,2022-08-07T10:41:46Z,9.58,29.72,0.69,7.77,5.37,390,456.5,310,300,6,-0.19112850619699936,-0.01639344262295082,0,0,515
94,31.86094,-99.01579,brownwood,12.1,2022-08-06T17:56:12Z,2022-08-06T12:56:12Z,8.76,30.01,0.85,8.34,8.53,608,788,522,512,6,-0.20305343511450383,-0.00967117988394584,0,0,534
94,33.74799,-98.38647,arrowhead,8.2,2022-08-12T14:49:36Z,2022-08-12T09:49:36Z,11.84,29.79,3.01,15.87,17.56,577,829,513,517,6,-0.23546944858420268,0.00388349514563106,0,0,540
95,31.56012,-99.71175,ivie,22.8,2022-08-07T15:41:47Z,2022-08-07T10:41:47Z,9.6,29.72,0.15,5.89,5.31,390,456.5,310,300,6,-0.19112850619699936,-0.01639344262295082,0,0,515
95,31.8609,-99.01575,brownwood,12.5,2022-08-06T17:56:13Z,2022-08-06T12:56:13Z,8.77,30,0.86,8.38,8.49,608,788,522,512,6,-0.20305343511450383,-0.00967117988394584,0,0,534
95,33.74802,-98.38644,arrowhead,8.2,2022-08-12T14:49:37Z,2022-08-12T09:49:37Z,11.83,29.79,3.04,15.96,17.62,581,830,518,526,6,-0.2314540059347181,0.00766283524904214,0,0,540
96,31.56022,-99.71175,ivie,21.1,2022-08-07T15:41:48Z,2022-08-07T10:41:48Z,9.56,29.72,0.95,8.68,5.36,390,456.5,310,300,6,-0.19112850619699936,-0.01639344262295082,0,0,515
96,31.86084,-99.01572,brownwood,12.7,2022-08-06T17:56:14Z,2022-08-06T12:56:14Z,8.76,30,0.88,8.45,8.43,608,788,522,512,6,-0.20305343511450383,-0.00967117988394584,0,0,534
96,33.74805,-98.38642,arrowhead,8.2,2022-08-12T14:49:38Z,2022-08-12T09:49:38Z,11.81,29.78,3,15.85,17.7,581,830,518,526,6,-0.2314540059347181,0.00766283524904214,0,0,540
97,31.56031,-99.71175,ivie,19.6,2022-08-07T15:41:49Z,2022-08-07T10:41:49Z,9.58,29.72,1.54,10.73,5.28,421,480.5,349,335.5,6,-0.15852923447860157,-0.01972242512783053,0,0,517
97,31.86079,-99.01568,brownwood,12.4,2022-08-06T17:56:15Z,2022-08-06T12:56:15Z,8.77,30,0.9,8.52,8.49,608,788,522,512,6,-0.20305343511450383,-0.00967117988394584,0,0,534
97,33.74808,-98.38639,arrowhead,8.5,2022-08-12T14:49:39Z,2022-08-12T09:49:39Z,11.81,29.78,3.02,15.89,17.78,581,830,518,526,6,-0.2314540059347181,0.00766283524904214,0,0,540
98,31.5604,-99.71176,ivie,18.4,2022-08-07T15:41:50Z,2022-08-07T10:41:50Z,9.71,29.72,0.57,7.35,5.08,421,480.5,349,335.5,6,-0.15852923447860157,-0.01972242512783053,0,0,517
98,31.86074,-99.01565,brownwood,12.6,2022-08-06T17:56:16Z,2022-08-06T12:56:16Z,8.77,29.99,0.89,8.46,8.5,608,788,522,512,6,-0.20305343511450383,-0.00967117988394584,0,0,534
98,33.74812,-98.38636,arrowhead,8.9,2022-08-12T14:49:40Z,2022-08-12T09:49:40Z,11.81,29.78,3,15.83,17.8,581,830,518,526,6,-0.2314540059347181,0.00766283524904214,0,0,540
99,31.56048,-99.71176,ivie,17.4,2022-08-07T15:41:51Z,2022-08-07T10:41:51Z,9.76,29.73,0.02,5.44,4.53,421,480.5,349,335.5,6,-0.15852923447860157,-0.01972242512783053,0,0,517
99,31.86069,-99.01561,brownwood,12.6,2022-08-06T17:56:17Z,2022-08-06T12:56:17Z,8.76,29.99,0.89,8.48,8.47,632,807,557,533,6,-0.18328445747800587,-0.02201834862385321,0,0,536
99,33.74815,-98.38633,arrowhead,9.1,2022-08-12T14:49:41Z,2022-08-12T09:49:41Z,11.81,29.78,2.99,15.81,17.91,581,830,518,526,6,-0.2314540059347181,0.00766283524904214,0,0,540
100,31.56056,-99.71177,ivie,16.5,2022-08-07T15:41:52Z,2022-08-07T10:41:52Z,9.78,29.73,0.09,5.68,4.52,414.5,483.5,342.5,324,6,-0.17070217917675545,-0.0277569392348087,0,0,519
100,31.86064,-99.01559,brownwood,12.6,2022-08-06T17:56:18Z,2022-08-06T12:56:18Z,8.76,29.98,0.9,8.51,8.47,632,807,557,533,6,-0.18328445747800587,-0.02201834862385321,0,0,536
100,33.74818,-98.38629,arrowhead,9.3,2022-08-12T14:49:42Z,2022-08-12T09:49:42Z,11.79,29.77,2.99,15.79,17.93,581,830,518,526,6,-0.2314540059347181,0.00766283524904214,0,0,540
101,31.56063,-99.71178,ivie,15.8,2022-08-07T15:41:53Z,2022-08-07T10:41:53Z,9.76,29.74,0.25,6.26,4.46,414.5,483.5,342.5,324,6,-0.17070217917675545,-0.0277569392348087,0,0,519
101,31.86059,-99.01556,brownwood,12.7,2022-08-06T17:56:19Z,2022-08-06T12:56:19Z,8.76,29.98,0.92,8.57,8.52,632,807,557,533,6,-0.18328445747800587,-0.02201834862385321,0,0,536
101,33.74821,-98.38626,arrowhead,9.9,2022-08-12T14:49:43Z,2022-08-12T09:49:43Z,11.77,29.77,3.17,16.42,17.98,578,832,517,507,6,-0.2335063009636768,-0.009765625,0,0,541
102,31.5607,-99.71179,ivie,15.2,2022-08-07T15:41:54Z,2022-08-07T10:41:54Z,9.75,29.74,0.33,6.53,4.49,414.5,483.5,342.5,324,6,-0.17070217917675545,-0.0277569392348087,0,0,519
102,31.86053,-99.01553,brownwood,12.7,2022-08-06T17:56:20Z,2022-08-06T12:56:20Z,8.75,29.98,0.91,8.53,8.53,604,773,545,520,6,-0.17298937784522003,-0.02347417840375586,0,0,539
102,33.74825,-98.38622,arrowhead,10.7,2022-08-12T14:49:44Z,2022-08-12T09:49:44Z,11.78,29.77,2.85,15.3,18.05,578,832,517,507,6,-0.2335063009636768,-0.009765625,0,0,541
103,31.56076,-99.7118,ivie,14.7,2022-08-07T15:41:55Z,2022-08-07T10:41:55Z,9.78,29.75,0.37,6.65,4.44,414.5,483.5,342.5,324,6,-0.17070217917675545,-0.0277569392348087,0,0,519
103,31.86048,-99.0155,brownwood,12.7,2022-08-06T17:56:21Z,2022-08-06T12:56:21Z,8.76,29.98,0.91,8.54,8.52,604,773,545,520,6,-0.17298937784522003,-0.02347417840375586,0,0,539
103,33.74829,-98.38618,arrowhead,11.3,2022-08-12T14:49:45Z,2022-08-12T09:49:45Z,11.76,29.76,2.85,15.3,18.12,602,846,531,534,6,-0.22875816993464052,0.0028169014084507,0,0,539
104,31.56083,-99.71181,ivie,14.2,2022-08-07T15:41:56Z,2022-08-07T10:41:56Z,9.82,29.75,0.35,6.6,4.43,393.5,439.5,291.5,296.5,6,-0.2024623803009576,0.00850340136054421,0,0,506
104,31.86043,-99.01545,brownwood,12.7,2022-08-06T17:56:22Z,2022-08-06T12:56:22Z,8.76,29.98,0.93,8.62,8.53,593,777,543,561,6,-0.17727272727272728,0.01630434782608695,0,0,541
104,33.74834,-98.38614,arrowhead,11.7,2022-08-12T14:49:46Z,2022-08-12T09:49:46Z,11.74,29.76,2.97,15.75,18.21,602,846,531,534,6,-0.22875816993464052,0.0028169014084507,0,0,539
105,31.56089,-99.71183,ivie,13.6,2022-08-07T15:41:57Z,2022-08-07T10:41:57Z,9.84,29.76,0.35,6.59,4.43,393.5,439.5,291.5,296.5,6,-0.2024623803009576,0.00850340136054421,0,0,506
105,31.86038,-99.01542,brownwood,12.8,2022-08-06T17:56:23Z,2022-08-06T12:56:23Z,8.77,29.97,0.94,8.64,8.51,593,777,543,561,6,-0.17727272727272728,0.01630434782608695,0,0,541
105,33.74837,-98.38609,arrowhead,11.7,2022-08-12T14:49:47Z,2022-08-12T09:49:47Z,11.75,29.76,2.97,15.75,18.28,602,846,531,534,6,-0.22875816993464052,0.0028169014084507,0,0,539
106,31.56095,-99.71184,ivie,13.1,2022-08-07T15:41:58Z,2022-08-07T10:41:58Z,9.81,29.76,0.35,6.6,4.43,393.5,439.5,291.5,296.5,6,-0.2024623803009576,0.00850340136054421,0,0,506
106,31.86032,-99.01539,brownwood,13,2022-08-06T17:56:24Z,2022-08-06T12:56:24Z,8.77,29.97,0.93,8.63,8.53,593,777,543,561,6,-0.17727272727272728,0.01630434782608695,0,0,541
106,33.74842,-98.38605,arrowhead,11.8,2022-08-12T14:49:48Z,2022-08-12T09:49:48Z,11.73,29.76,2.98,15.77,18.31,602,846,531,534,6,-0.22875816993464052,0.0028169014084507,0,0,539
107,31.56106,-99.71184,ivie,11.9,2022-08-07T15:42:00Z,2022-08-07T10:42:00Z,9.77,29.78,0.37,6.65,4.31,362,431,287.5,288,6,-0.1997216423103688,8.688097306689834e-4,0,0,517
107,31.86027,-99.01535,brownwood,13,2022-08-06T17:56:25Z,2022-08-06T12:56:25Z,8.77,29.97,0.95,8.68,8.5,593,777,543,561,6,-0.17727272727272728,0.01630434782608695,0,0,541
107,33.74846,-98.38601,arrowhead,11.8,2022-08-12T14:49:49Z,2022-08-12T09:49:49Z,11.73,29.75,2.93,15.61,18.29,602,846,531,534,6,-0.22875816993464052,0.0028169014084507,0,0,539
108,31.56116,-99.71182,ivie,11.1,2022-08-07T15:42:02Z,2022-08-07T10:42:02Z,9.75,29.79,0.35,6.61,4.3,362,431,287.5,288,6,-0.1997216423103688,8.688097306689834e-4,0,0,517
108,31.86022,-99.01532,brownwood,12.9,2022-08-06T17:56:26Z,2022-08-06T12:56:26Z,8.77,29.97,0.96,8.71,8.52,593,777,543,561,6,-0.17727272727272728,0.01630434782608695,0,0,541
108,33.7485,-98.38596,arrowhead,11.8,2022-08-12T14:49:50Z,2022-08-12T09:49:50Z,11.73,29.75,2.93,15.58,18.35,596,840,524,512,6,-0.2316715542521994,-0.01158301158301158,0,0,539
109,31.56121,-99.71181,ivie,10.6,2022-08-07T15:42:03Z,2022-08-07T10:42:03Z,9.73,29.8,0.3,6.42,4.25,362,431,287.5,288,6,-0.1997216423103688,8.688097306689834e-4,0,0,517
109,31.86016,-99.01529,brownwood,12.5,2022-08-06T17:56:27Z,2022-08-06T12:56:27Z,8.77,29.97,0.96,8.72,8.56,627,794,555,544,6,-0.1771682727946627,-0.0100090991810737,0,0,536
109,33.74855,-98.38592,arrowhead,11.8,2022-08-12T14:49:51Z,2022-08-12T09:49:51Z,11.72,29.75,2.96,15.69,18.38,601,853,529,531,6,-0.23444283646888567,0.00188679245283018,0,0,539
110,31.56125,-99.7118,ivie,10.3,2022-08-07T15:42:04Z,2022-08-07T10:42:04Z,9.71,29.81,0.4,6.78,4.21,362,431,287.5,288,6,-0.1997216423103688,8.688097306689834e-4,0,0,517
110,31.86011,-99.01526,brownwood,13.2,2022-08-06T17:56:28Z,2022-08-06T12:56:28Z,8.77,29.96,0.99,8.81,8.63,617,778,534,509,6,-0.18597560975609756,-0.02396931927133269,0,0,533
110,33.74859,-98.38588,arrowhead,11.8,2022-08-12T14:49:52Z,2022-08-12T09:49:52Z,11.71,29.75,2.96,15.69,18.37,601,853,529,531,6,-0.23444283646888567,0.00188679245283018,0,0,539
111,31.5613,-99.71179,ivie,10,2022-08-07T15:42:05Z,2022-08-07T10:42:05Z,9.68,29.82,0.5,7.11,4.17,362,431,287.5,288,6,-0.1997216423103688,8.688097306689834e-4,0,0,517
111,31.86006,-99.01522,brownwood,13,2022-08-06T17:56:29Z,2022-08-06T12:56:29Z,8.77,29.96,1,8.85,8.7,617,778,534,509,6,-0.18597560975609756,-0.02396931927133269,0,0,533
111,33.74863,-98.38583,arrowhead,11.9,2022-08-12T14:49:53Z,2022-08-12T09:49:53Z,11.72,29.74,2.43,13.84,18.37,601,853,529,531,6,-0.23444283646888567,0.00188679245283018,0,0,539
112,31.56134,-99.71178,ivie,9.7,2022-08-07T15:42:06Z,2022-08-07T10:42:06Z,9.65,29.84,0.48,7.05,4.16,411,462.5,302,277.5,6,-0.20994113799869196,-0.04227782571182054,0,0,507
112,31.86001,-99.01519,brownwood,13,2022-08-06T17:56:30Z,2022-08-06T12:56:30Z,8.78,29.96,0.99,8.83,8.68,617,778,534,509,6,-0.18597560975609756,-0.02396931927133269,0,0,533
112,33.74867,-98.38579,arrowhead,12,2022-08-12T14:49:54Z,2022-08-12T09:49:54Z,11.71,29.74,3.31,16.92,18.31,601,853,529,531,6,-0.23444283646888567,0.00188679245283018,0,0,539
113,31.56138,-99.71178,ivie,9.5,2022-08-07T15:42:07Z,2022-08-07T10:42:07Z,9.63,29.85,0.48,7.06,4.17,411,462.5,302,277.5,6,-0.20994113799869196,-0.04227782571182054,0,0,507
113,31.85995,-99.01515,brownwood,13.5,2022-08-06T17:56:31Z,2022-08-06T12:56:31Z,8.79,29.96,1.01,8.89,8.72,617,778,534,509,6,-0.18597560975609756,-0.02396931927133269,0,0,533
113,33.74871,-98.38574,arrowhead,12.1,2022-08-12T14:49:55Z,2022-08-12T09:49:55Z,11.71,29.74,2.66,14.66,18.27,601,853,529,531,6,-0.23444283646888567,0.00188679245283018,0,0,539
114,31.56143,-99.71176,ivie,9.3,2022-08-07T15:42:08Z,2022-08-07T10:42:08Z,9.61,29.86,0.52,7.19,4.19,411,462.5,302,277.5,6,-0.20994113799869196,-0.04227782571182054,0,0,507
114,31.8599,-99.01511,brownwood,13.2,2022-08-06T17:56:32Z,2022-08-06T12:56:32Z,8.78,29.96,1,8.87,8.78,625,797,538,538,6,-0.1940074906367041,0,0,0,533
114,33.74876,-98.3857,arrowhead,12.2,2022-08-12T14:49:56Z,2022-08-12T09:49:56Z,11.7,29.74,2.73,14.9,18.2,593,844,526,527,6,-0.2321167883211679,9.49667616334283e-4,0,0,540
115,31.56147,-99.71175,ivie,9.3,2022-08-07T15:42:09Z,2022-08-07T10:42:09Z,9.6,29.88,0.59,7.44,4.16,411,462.5,302,277.5,6,-0.20994113799869196,-0.04227782571182054,0,0,507
115,31.85985,-99.01508,brownwood,12.1,2022-08-06T17:56:33Z,2022-08-06T12:56:33Z,8.79,29.95,1.01,8.89,8.79,625,797,538,538,6,-0.1940074906367041,0,0,0,533
115,33.7488,-98.38564,arrowhead,12.6,2022-08-12T14:49:57Z,2022-08-12T09:49:57Z,11.7,29.74,2.78,15.08,18.18,593,844,526,527,6,-0.2321167883211679,9.49667616334283e-4,0,0,540
116,31.56151,-99.71175,ivie,9,2022-08-07T15:42:10Z,2022-08-07T10:42:10Z,9.57,29.89,0.55,7.28,4.22,411,462.5,302,277.5,6,-0.20994113799869196,-0.04227782571182054,0,0,507
116,31.8598,-99.01504,brownwood,13.1,2022-08-06T17:56:34Z,2022-08-06T12:56:34Z,8.79,29.95,1.02,8.93,8.82,625,797,538,538,6,-0.1940074906367041,0,0,0,533
116,33.74884,-98.3856,arrowhead,12.9,2022-08-12T14:49:58Z,2022-08-12T09:49:58Z,11.7,29.74,2.83,15.26,18.05,605,851,528,518,6,-0.23422770123277736,-0.00956022944550669,0,0,538
117,31.56155,-99.71173,ivie,8.9,2022-08-07T15:42:11Z,2022-08-07T10:42:11Z,9.56,29.91,0.42,6.83,4.2,411,462.5,302,277.5,6,-0.20994113799869196,-0.04227782571182054,0,0,507
117,31.85975,-99.015,brownwood,13.5,2022-08-06T17:56:35Z,2022-08-06T12:56:35Z,8.78,29.95,1.04,9.01,8.86,626,781,527,520,6,-0.19418960244648317,-0.00668576886341929,0,0,529
117,33.74888,-98.38554,arrowhead,13.4,2022-08-12T14:49:59Z,2022-08-12T09:49:59Z,11.71,29.74,2.86,15.36,17.92,605,851,528,518,6,-0.23422770123277736,-0.00956022944550669,0,0,538
118,31.56159,-99.71172,ivie,8.9,2022-08-07T15:42:12Z,2022-08-07T10:42:12Z,9.56,29.92,0.42,6.82,4.22,395,462,290.5,284.5,6,-0.22790697674418608,-0.01043478260869565,0,0,510
118,31.85969,-99.01496,brownwood,14.1,2022-08-06T17:56:36Z,2022-08-06T12:56:36Z,8.78,29.95,1.05,9.03,8.88,626,781,527,520,6,-0.19418960244648317,-0.00668576886341929,0,0,529
118,33.74893,-98.38549,arrowhead,14.2,2022-08-12T14:50:00Z,2022-08-12T09:50:00Z,11.72,29.74,2.81,15.17,17.91,605,851,528,518,6,-0.23422770123277736,-0.00956022944550669,0,0,538
119,31.56163,-99.71172,ivie,9.1,2022-08-07T15:42:13Z,2022-08-07T10:42:13Z,9.54,29.94,0.48,7.03,4.19,395,462,290.5,284.5,6,-0.22790697674418608,-0.01043478260869565,0,0,510
119,31.85964,-99.01492,brownwood,14.1,2022-08-06T17:56:37Z,2022-08-06T12:56:37Z,8.77,29.95,1.06,9.07,8.93,625,782,539,515,6,-0.18395155185465556,-0.02277039848197343,0,0,532
